id,prestamo_id,fecha_efectiva,fecha_proceso,ordinal_interno,numero_operacion,concepto_id,fecha_vencimiento,tasa,monto_transaccion,abono_capital,intrs_ctes,seguro,fee,usuario,numero_cuota,estado,capital_aplicado_periodo,numero_pago_referencia,numero_asiento_contable
527,90001,2025-09-15,2025-11-27,0,19,PLANCAP,2026-04-15,0.0000,28555.48,0.00,0.00,0.00,0.00,admin25+,8,PENDIENTE,0.00,,0
528,90001,2025-09-15,2025-11-27,0,20,PLANINT,2026-04-15,0.0000,3447.83,0.00,0.00,0.00,0.00,admin25+,8,PENDIENTE,0.00,,0
529,90001,2025-09-15,2025-11-27,0,21,PLANSEG,2026-04-15,0.0000,24812.00,0.00,0.00,0.00,0.00,admin25+,8,PENDIENTE,0.00,,0
530,90001,2025-09-15,2025-11-27,0,22,PLANCAP,2026-05-15,0.0000,28852.93,0.00,0.00,0.00,0.00,admin25+,9,PENDIENTE,0.00,,0
531,90001,2025-09-15,2025-11-27,0,23,PLANINT,2026-05-15,0.0000,3150.38,0.00,0.00,0.00,0.00,admin25+,9,PENDIENTE,0.00,,0
532,90001,2025-09-15,2025-11-27,0,24,PLANSEG,2026-05-15,0.0000,24812.00,0.00,0.00,0.00,0.00,admin25+,9,PENDIENTE,0.00,,0
533,90001,2025-09-15,2025-11-27,0,25,PLANCAP,2026-06-15,0.0000,29153.48,0.00,0.00,0.00,0.00,admin25+,10,PENDIENTE,0.00,,0
534,90001,2025-09-15,2025-11-27,0,26,PLANINT,2026-06-15,0.0000,2849.83,0.00,0.00,0.00,0.00,admin25+,10,PENDIENTE,0.00,,0
535,90001,2025-09-15,2025-11-27,0,27,PLANSEG,2026-06-15,0.0000,24812.00,0.00,0.00,0.00,0.00,admin25+,10,PENDIENTE,0.00,,0
536,90001,2025-09-15,2025-11-27,0,28,PLANCAP,2026-07-15,0.0000,29457.16,0.00,0.00,0.00,0.00,admin25+,11,PENDIENTE,0.00,,0
537,90001,2025-09-15,2025-11-27,0,29,PLANINT,2026-07-15,0.0000,2546.15,0.00,0.00,0.00,0.00,admin25+,11,PENDIENTE,0.00,,0
538,90001,2025-09-15,2025-11-27,0,30,PLANSEG,2026-07-15,0.0000,24812.00,0.00,0.00,0.00,0.00,admin25+,11,PENDIENTE,0.00,,0
539,90001,2025-09-15,2025-11-27,0,31,PLANCAP,2026-08-15,0.0000,29764.01,0.00,0.00,0.00,0.00,admin25+,12,PENDIENTE,0.00,,0
540,90001,2025-09-15,2025-11-27,0,32,PLANINT,2026-08-15,0.0000,2239.30,0.00,0.00,0.00,0.00,admin25+,12,PENDIENTE,0.00,,0
541,90001,2025-09-15,2025-11-27,0,33,PLANSEG,2026-08-15,0.0000,24812.00,0.00,0.00,0.00,0.00,admin25+,12,PENDIENTE,0.00,,0
542,90001,2025-09-15,2025-11-27,0,34,PLANCAP,2026-09-15,0.0000,30074.05,0.00,0.00,0.00,0.00,admin25+,13,PENDIENTE,0.00,,0
543,90001,2025-09-15,2025-11-27,0,35,PLANINT,2026-09-15,0.0000,1929.26,0.00,0.00,0.00,0.00,admin25+,13,PENDIENTE,0.00,,0
544,90001,2025-09-15,2025-11-27,0,36,PLANSEG,2026-09-15,0.0000,24812.00,0.00,0.00,0.00,0.00,admin25+,13,PENDIENTE,0.00,,0
545,90001,2025-09-15,2025-11-27,0,37,PLANCAP,2026-10-15,0.0000,30387.32,0.00,0.00,0.00,0.00,admin25+,14,PENDIENTE,0.00,,0
546,90001,2025-09-15,2025-11-27,0,38,PLANINT,2026-10-15,0.0000,1615.99,0.00,0.00,0.00,0.00,admin25+,14,PENDIENTE,0.00,,0
547,90001,2025-09-15,2025-11-27,0,39,PLANSEG,2026-10-15,0.0000,24812.00,0.00,0.00,0.00,0.00,admin25+,14,PENDIENTE,0.00,,0
548,90001,2025-09-15,2025-11-27,0,40,PLANCAP,2026-11-15,0.0000,30703.85,0.00,0.00,0.00,0.00,admin25+,15,PENDIENTE,0.00,,0
549,90001,2025-09-15,2025-11-27,0,41,PLANINT,2026-11-15,0.0000,1299.46,0.00,0.00,0.00,0.00,admin25+,15,PENDIENTE,0.00,,0
550,90001,2025-09-15,2025-11-27,0,42,PLANSEG,2026-11-15,0.0000,24812.00,0.00,0.00,0.00,0.00,admin25+,15,PENDIENTE,0.00,,0
551,90001,2025-09-15,2025-11-27,0,43,PLANCAP,2026-12-15,0.0000,31023.69,0.00,0.00,0.00,0.00,admin25+,16,PENDIENTE,0.00,,0
552,90001,2025-09-15,2025-11-27,0,44,PLANINT,2026-12-15,0.0000,979.62,0.00,0.00,0.00,0.00,admin25+,16,PENDIENTE,0.00,,0
553,90001,2025-09-15,2025-11-27,0,45,PLANSEG,2026-12-15,0.0000,24812.00,0.00,0.00,0.00,0.00,admin25+,16,PENDIENTE,0.00,,0
554,90001,2025-09-15,2025-11-27,0,46,PLANCAP,2027-01-15,0.0000,31346.85,0.00,0.00,0.00,0.00,admin25+,17,PENDIENTE,0.00,,0
555,90001,2025-09-15,2025-11-27,0,47,PLANINT,2027-01-15,0.0000,656.46,0.00,0.00,0.00,0.00,admin25+,17,PENDIENTE,0.00,,0
556,90001,2025-09-15,2025-11-27,0,48,PLANSEG,2027-01-15,0.0000,24812.00,0.00,0.00,0.00,0.00,admin25+,17,PENDIENTE,0.00,,0
557,90001,2025-09-15,2025-11-27,0,49,PLANCAP,2027-02-15,0.0000,31673.31,0.00,0.00,0.00,0.00,admin25+,18,PENDIENTE,0.00,,0
558,90001,2025-09-15,2025-11-27,0,50,PLANINT,2027-02-15,0.0000,330.00,0.00,0.00,0.00,0.00,admin25+,18,PENDIENTE,0.00,,0
559,90001,2025-09-15,2025-11-27,0,51,PLANSEG,2027-02-15,0.0000,24812.00,0.00,0.00,0.00,0.00,admin25+,18,PENDIENTE,0.00,,0
993,90008,2025-08-29,2025-11-27,1,0,DES,2027-08-29,21.6000,2321000.00,0.00,0.00,0.00,0.00,admin25+,0,TRANSACCION ,0.00,,0
998,90008,,2025-11-27,304,4,PLANCAP,2025-10-28,0.0000,67069.17,0.00,0.00,0.00,0.00,admin25+,3,PENDIENTE,0.00,,0
999,90008,,2025-11-27,305,5,PLANINT,2025-10-28,0.0000,32236.50,0.00,0.00,0.00,0.00,admin25+,3,PENDIENTE,0.00,,0
1000,90008,,2025-11-27,306,6,PLANSEG,2025-10-28,0.0000,92840.00,0.00,0.00,0.00,0.00,admin25+,3,PENDIENTE,0.00,,0
1001,90008,,2025-11-27,307,7,PLANCAP,2025-11-28,0.0000,68276.41,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
1002,90008,,2025-11-27,308,8,PLANINT,2025-11-28,0.0000,31029.26,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
1003,90008,,2025-11-27,309,9,PLANSEG,2025-11-28,0.0000,92840.00,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
1004,90008,,2025-11-27,310,10,PLANCAP,2025-12-28,0.0000,69505.39,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
1005,90008,,2025-11-27,311,11,PLANINT,2025-12-28,0.0000,29800.28,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
1006,90008,,2025-11-27,312,12,PLANSEG,2025-12-28,0.0000,92840.00,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
1007,90008,,2025-11-27,313,13,PLANCAP,2026-01-28,0.0000,70756.49,0.00,0.00,0.00,0.00,admin25+,6,PENDIENTE,0.00,,0
1008,90008,,2025-11-27,314,14,PLANINT,2026-01-28,0.0000,28549.18,0.00,0.00,0.00,0.00,admin25+,6,PENDIENTE,0.00,,0
1009,90008,,2025-11-27,315,15,PLANSEG,2026-01-28,0.0000,92840.00,0.00,0.00,0.00,0.00,admin25+,6,PENDIENTE,0.00,,0
1010,90008,,2025-11-27,316,16,PLANCAP,2026-02-28,0.0000,72030.10,0.00,0.00,0.00,0.00,admin25+,7,PENDIENTE,0.00,,0
1011,90008,,2025-11-27,317,17,PLANINT,2026-02-28,0.0000,27275.57,0.00,0.00,0.00,0.00,admin25+,7,PENDIENTE,0.00,,0
1012,90008,,2025-11-27,318,18,PLANSEG,2026-02-28,0.0000,92840.00,0.00,0.00,0.00,0.00,admin25+,7,PENDIENTE,0.00,,0
1013,90008,,2025-11-27,319,19,PLANCAP,2026-03-28,0.0000,73326.64,0.00,0.00,0.00,0.00,admin25+,8,PENDIENTE,0.00,,0
1014,90008,,2025-11-27,320,20,PLANINT,2026-03-28,0.0000,25979.03,0.00,0.00,0.00,0.00,admin25+,8,PENDIENTE,0.00,,0
1015,90008,,2025-11-27,321,21,PLANSEG,2026-03-28,0.0000,92840.00,0.00,0.00,0.00,0.00,admin25+,8,PENDIENTE,0.00,,0
1016,90008,,2025-11-27,322,22,PLANCAP,2026-04-28,0.0000,74646.52,0.00,0.00,0.00,0.00,admin25+,9,PENDIENTE,0.00,,0
1017,90008,,2025-11-27,323,23,PLANINT,2026-04-28,0.0000,24659.15,0.00,0.00,0.00,0.00,admin25+,9,PENDIENTE,0.00,,0
1018,90008,,2025-11-27,324,24,PLANSEG,2026-04-28,0.0000,92840.00,0.00,0.00,0.00,0.00,admin25+,9,PENDIENTE,0.00,,0
1019,90008,,2025-11-27,325,25,PLANCAP,2026-05-28,0.0000,75990.16,0.00,0.00,0.00,0.00,admin25+,10,PENDIENTE,0.00,,0
1020,90008,,2025-11-27,326,26,PLANINT,2026-05-28,0.0000,23315.51,0.00,0.00,0.00,0.00,admin25+,10,PENDIENTE,0.00,,0
1021,90008,,2025-11-27,327,27,PLANSEG,2026-05-28,0.0000,92840.00,0.00,0.00,0.00,0.00,admin25+,10,PENDIENTE,0.00,,0
1022,90008,,2025-11-27,328,28,PLANCAP,2026-06-28,0.0000,77357.98,0.00,0.00,0.00,0.00,admin25+,11,PENDIENTE,0.00,,0
1023,90008,,2025-11-27,329,29,PLANINT,2026-06-28,0.0000,21947.69,0.00,0.00,0.00,0.00,admin25+,11,PENDIENTE,0.00,,0
1024,90008,,2025-11-27,330,30,PLANSEG,2026-06-28,0.0000,92840.00,0.00,0.00,0.00,0.00,admin25+,11,PENDIENTE,0.00,,0
1025,90008,,2025-11-27,331,31,PLANCAP,2026-07-28,0.0000,78750.43,0.00,0.00,0.00,0.00,admin25+,12,PENDIENTE,0.00,,0
1026,90008,,2025-11-27,332,32,PLANINT,2026-07-28,0.0000,20555.24,0.00,0.00,0.00,0.00,admin25+,12,PENDIENTE,0.00,,0
1027,90008,,2025-11-27,333,33,PLANSEG,2026-07-28,0.0000,92840.00,0.00,0.00,0.00,0.00,admin25+,12,PENDIENTE,0.00,,0
1028,90008,,2025-11-27,334,34,PLANCAP,2026-08-28,0.0000,80167.94,0.00,0.00,0.00,0.00,admin25+,13,PENDIENTE,0.00,,0
1029,90008,,2025-11-27,335,35,PLANINT,2026-08-28,0.0000,19137.73,0.00,0.00,0.00,0.00,admin25+,13,PENDIENTE,0.00,,0
1030,90008,,2025-11-27,336,36,PLANSEG,2026-08-28,0.0000,92840.00,0.00,0.00,0.00,0.00,admin25+,13,PENDIENTE,0.00,,0
1031,90008,,2025-11-27,337,37,PLANCAP,2026-09-28,0.0000,81610.96,0.00,0.00,0.00,0.00,admin25+,14,PENDIENTE,0.00,,0
1032,90008,,2025-11-27,338,38,PLANINT,2026-09-28,0.0000,17694.71,0.00,0.00,0.00,0.00,admin25+,14,PENDIENTE,0.00,,0
1033,90008,,2025-11-27,339,39,PLANSEG,2026-09-28,0.0000,92840.00,0.00,0.00,0.00,0.00,admin25+,14,PENDIENTE,0.00,,0
1034,90008,,2025-11-27,340,40,PLANCAP,2026-10-28,0.0000,83079.96,0.00,0.00,0.00,0.00,admin25+,15,PENDIENTE,0.00,,0
1035,90008,,2025-11-27,341,41,PLANINT,2026-10-28,0.0000,16225.71,0.00,0.00,0.00,0.00,admin25+,15,PENDIENTE,0.00,,0
1036,90008,,2025-11-27,342,42,PLANSEG,2026-10-28,0.0000,92840.00,0.00,0.00,0.00,0.00,admin25+,15,PENDIENTE,0.00,,0
604,90007,2025-09-17,2025-11-27,1,0,DES,2026-07-17,21.6000,400000.00,0.00,0.00,0.00,0.00,admin25+,0,TRANSACCION ,0.00,,0
605,90007,,2025-11-27,300,0,PLANCAP,2025-09-17,0.0000,80000.00,0.00,0.00,0.00,0.00,admin25+,1,PENDIENTE,0.00,,0
606,90007,,2025-11-27,300,1,PLANCAP,2025-10-17,0.0000,33071.64,0.00,0.00,0.00,0.00,admin25+,2,PENDIENTE,0.00,,0
607,90007,,2025-11-27,302,2,PLANINT,2025-10-17,0.0000,5760.00,0.00,0.00,0.00,0.00,admin25+,2,PENDIENTE,0.00,,0
1037,90008,,2025-11-27,343,43,PLANCAP,2026-11-28,0.0000,84575.40,0.00,0.00,0.00,0.00,admin25+,16,PENDIENTE,0.00,,0
995,90008,2025-09-15,2025-09-30,20,1,PLANCAP,2025-09-28,0.0000,65883.27,65883.27,0.00,0.00,0.00,admin25+,2,PAGADA,0.00,,0
608,90007,,2025-11-27,300,3,PLANCAP,2025-11-17,0.0000,33666.93,0.00,0.00,0.00,0.00,admin25+,3,PENDIENTE,0.00,,0
609,90007,,2025-11-27,304,4,PLANINT,2025-11-17,0.0000,5164.71,0.00,0.00,0.00,0.00,admin25+,3,PENDIENTE,0.00,,0
610,90007,,2025-11-27,300,5,PLANCAP,2025-12-17,0.0000,34272.93,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
611,90007,,2025-11-27,306,6,PLANINT,2025-12-17,0.0000,4558.71,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
612,90007,,2025-11-27,300,7,PLANCAP,2026-01-17,0.0000,34889.85,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
613,90007,,2025-11-27,308,8,PLANINT,2026-01-17,0.0000,3941.79,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
614,90007,,2025-11-27,300,9,PLANCAP,2026-02-17,0.0000,35517.86,0.00,0.00,0.00,0.00,admin25+,6,PENDIENTE,0.00,,0
615,90007,,2025-11-27,310,10,PLANINT,2026-02-17,0.0000,3313.78,0.00,0.00,0.00,0.00,admin25+,6,PENDIENTE,0.00,,0
616,90007,,2025-11-27,300,11,PLANCAP,2026-03-17,0.0000,36157.19,0.00,0.00,0.00,0.00,admin25+,7,PENDIENTE,0.00,,0
617,90007,,2025-11-27,312,12,PLANINT,2026-03-17,0.0000,2674.45,0.00,0.00,0.00,0.00,admin25+,7,PENDIENTE,0.00,,0
618,90007,,2025-11-27,300,13,PLANCAP,2026-04-17,0.0000,36808.02,0.00,0.00,0.00,0.00,admin25+,8,PENDIENTE,0.00,,0
619,90007,,2025-11-27,314,14,PLANINT,2026-04-17,0.0000,2023.62,0.00,0.00,0.00,0.00,admin25+,8,PENDIENTE,0.00,,0
620,90007,,2025-11-27,300,15,PLANCAP,2026-05-17,0.0000,37470.56,0.00,0.00,0.00,0.00,admin25+,9,PENDIENTE,0.00,,0
621,90007,,2025-11-27,316,16,PLANINT,2026-05-17,0.0000,1361.08,0.00,0.00,0.00,0.00,admin25+,9,PENDIENTE,0.00,,0
622,90007,,2025-11-27,300,17,PLANCAP,2026-06-17,0.0000,38145.02,0.00,0.00,0.00,0.00,admin25+,10,PENDIENTE,0.00,,0
623,90007,,2025-11-27,318,18,PLANINT,2026-06-17,0.0000,686.62,0.00,0.00,0.00,0.00,admin25+,10,PENDIENTE,0.00,,0
624,90007,,2025-09-17,10,1,CAUSAC,2025-09-17,21.6000,240.00,0.00,240.00,0.00,0.00,sistema,,TRANSACCION,0.00,,0
625,90003,2025-11-26,2025-11-27,1,0,DES,2026-05-26,18.0000,2100000.00,0.00,0.00,0.00,0.00,admin25+,0,TRANSACCION ,0.00,,0
626,90003,,2025-11-27,300,0,PLANCAP,2025-11-26,0.0000,420000.00,0.00,0.00,0.00,0.00,admin25+,1,PENDIENTE,0.00,,0
627,90003,,2025-11-27,300,1,PLANCAP,2025-12-26,0.0000,326070.06,0.00,0.00,0.00,0.00,admin25+,2,PENDIENTE,0.00,,0
628,90003,,2025-11-27,302,2,PLANINT,2025-12-26,0.0000,25200.00,0.00,0.00,0.00,0.00,admin25+,2,PENDIENTE,0.00,,0
629,90003,,2025-11-27,300,3,PLANCAP,2026-01-26,0.0000,330961.11,0.00,0.00,0.00,0.00,admin25+,3,PENDIENTE,0.00,,0
630,90003,,2025-11-27,304,4,PLANINT,2026-01-26,0.0000,20308.95,0.00,0.00,0.00,0.00,admin25+,3,PENDIENTE,0.00,,0
631,90003,,2025-11-27,300,5,PLANCAP,2026-02-26,0.0000,335925.53,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
632,90003,,2025-11-27,306,6,PLANINT,2026-02-26,0.0000,15344.53,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
633,90003,,2025-11-27,300,7,PLANCAP,2026-03-26,0.0000,340964.41,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
634,90003,,2025-11-27,308,8,PLANINT,2026-03-26,0.0000,10305.65,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
635,90003,,2025-11-27,300,9,PLANCAP,2026-04-26,0.0000,346078.89,0.00,0.00,0.00,0.00,admin25+,6,PENDIENTE,0.00,,0
636,90003,,2025-11-27,310,10,PLANINT,2026-04-26,0.0000,5191.17,0.00,0.00,0.00,0.00,admin25+,6,PENDIENTE,0.00,,0
637,90003,,2025-11-26,10,1,CAUSAC,2025-11-26,18.0000,1050.00,0.00,1050.00,0.00,0.00,sistema,,TRANSACCION,0.00,,0
1038,90008,,2025-11-27,344,44,PLANINT,2026-11-28,0.0000,14730.27,0.00,0.00,0.00,0.00,admin25+,16,PENDIENTE,0.00,,0
1039,90008,,2025-11-27,345,45,PLANSEG,2026-11-28,0.0000,92840.00,0.00,0.00,0.00,0.00,admin25+,16,PENDIENTE,0.00,,0
1040,90008,,2025-11-27,346,46,PLANCAP,2026-12-28,0.0000,86097.75,0.00,0.00,0.00,0.00,admin25+,17,PENDIENTE,0.00,,0
1041,90008,,2025-11-27,347,47,PLANINT,2026-12-28,0.0000,13207.92,0.00,0.00,0.00,0.00,admin25+,17,PENDIENTE,0.00,,0
1042,90008,,2025-11-27,348,48,PLANSEG,2026-12-28,0.0000,92840.00,0.00,0.00,0.00,0.00,admin25+,17,PENDIENTE,0.00,,0
1043,90008,,2025-11-27,349,49,PLANCAP,2027-01-28,0.0000,87647.51,0.00,0.00,0.00,0.00,admin25+,18,PENDIENTE,0.00,,0
1044,90008,,2025-11-27,350,50,PLANINT,2027-01-28,0.0000,11658.16,0.00,0.00,0.00,0.00,admin25+,18,PENDIENTE,0.00,,0
1045,90008,,2025-11-27,351,51,PLANSEG,2027-01-28,0.0000,92840.00,0.00,0.00,0.00,0.00,admin25+,18,PENDIENTE,0.00,,0
1046,90008,,2025-11-27,352,52,PLANCAP,2027-02-28,0.0000,89225.17,0.00,0.00,0.00,0.00,admin25+,19,PENDIENTE,0.00,,0
1047,90008,,2025-11-27,353,53,PLANINT,2027-02-28,0.0000,10080.50,0.00,0.00,0.00,0.00,admin25+,19,PENDIENTE,0.00,,0
1048,90008,,2025-11-27,354,54,PLANSEG,2027-02-28,0.0000,92840.00,0.00,0.00,0.00,0.00,admin25+,19,PENDIENTE,0.00,,0
1049,90008,,2025-11-27,355,55,PLANCAP,2027-03-28,0.0000,90831.22,0.00,0.00,0.00,0.00,admin25+,20,PENDIENTE,0.00,,0
1050,90008,,2025-11-27,356,56,PLANINT,2027-03-28,0.0000,8474.45,0.00,0.00,0.00,0.00,admin25+,20,PENDIENTE,0.00,,0
1051,90008,,2025-11-27,357,57,PLANSEG,2027-03-28,0.0000,92840.00,0.00,0.00,0.00,0.00,admin25+,20,PENDIENTE,0.00,,0
1052,90008,,2025-11-27,358,58,PLANCAP,2027-04-28,0.0000,92466.18,0.00,0.00,0.00,0.00,admin25+,21,PENDIENTE,0.00,,0
1053,90008,,2025-11-27,359,59,PLANINT,2027-04-28,0.0000,6839.49,0.00,0.00,0.00,0.00,admin25+,21,PENDIENTE,0.00,,0
1054,90008,,2025-11-27,360,60,PLANSEG,2027-04-28,0.0000,92840.00,0.00,0.00,0.00,0.00,admin25+,21,PENDIENTE,0.00,,0
1055,90008,,2025-11-27,361,61,PLANCAP,2027-05-28,0.0000,94130.57,0.00,0.00,0.00,0.00,admin25+,22,PENDIENTE,0.00,,0
1056,90008,,2025-11-27,362,62,PLANINT,2027-05-28,0.0000,5175.10,0.00,0.00,0.00,0.00,admin25+,22,PENDIENTE,0.00,,0
1057,90008,,2025-11-27,363,63,PLANSEG,2027-05-28,0.0000,92840.00,0.00,0.00,0.00,0.00,admin25+,22,PENDIENTE,0.00,,0
1058,90008,,2025-11-27,364,64,PLANCAP,2027-06-28,0.0000,95824.92,0.00,0.00,0.00,0.00,admin25+,23,PENDIENTE,0.00,,0
1059,90008,,2025-11-27,365,65,PLANINT,2027-06-28,0.0000,3480.75,0.00,0.00,0.00,0.00,admin25+,23,PENDIENTE,0.00,,0
1060,90008,,2025-11-27,366,66,PLANSEG,2027-06-28,0.0000,92840.00,0.00,0.00,0.00,0.00,admin25+,23,PENDIENTE,0.00,,0
1061,90008,,2025-11-27,367,67,PLANCAP,2027-07-28,0.0000,97549.86,0.00,0.00,0.00,0.00,admin25+,24,PENDIENTE,0.00,,0
1062,90008,,2025-11-27,368,68,PLANINT,2027-07-28,0.0000,1755.81,0.00,0.00,0.00,0.00,admin25+,24,PENDIENTE,0.00,,0
1063,90008,,2025-11-27,369,69,PLANSEG,2027-07-28,0.0000,92840.00,0.00,0.00,0.00,0.00,admin25+,24,PENDIENTE,0.00,,0
994,90008,2025-08-29,2025-11-27,300,60,PLANCAP,2025-08-29,0.0000,464200.00,464200.00,0.00,0.00,0.00,sistema,1,PAGADA,0.00,,0
1064,90008,,2025-08-29,10,1,CAUSAC,2025-08-29,21.6000,1114.08,0.00,1114.08,0.00,0.00,sistema,,TRANSACCION,0.00,,0
1065,90040,2025-09-15,2025-09-30,1,0,DES,2026-03-15,12.5000,5000000.00,0.00,0.00,0.00,0.00,admin25+,0,TRANSACCION ,0.00,,0
1067,90040,,2025-09-30,301,1,PLANCAP,2025-10-15,0.0000,783506.04,0.00,0.00,0.00,0.00,admin25+,2,PENDIENTE,0.00,,0
1068,90040,,2025-09-30,302,2,PLANINT,2025-10-15,0.0000,41666.67,0.00,0.00,0.00,0.00,admin25+,2,PENDIENTE,0.00,,0
1069,90040,,2025-09-30,303,3,PLANSEG,2025-10-15,0.0000,200000.00,0.00,0.00,0.00,0.00,admin25+,2,PENDIENTE,0.00,,0
1070,90040,,2025-09-30,304,4,PLANCAP,2025-11-15,0.0000,791667.56,0.00,0.00,0.00,0.00,admin25+,3,PENDIENTE,0.00,,0
1071,90040,,2025-09-30,305,5,PLANINT,2025-11-15,0.0000,33505.15,0.00,0.00,0.00,0.00,admin25+,3,PENDIENTE,0.00,,0
1072,90040,,2025-09-30,306,6,PLANSEG,2025-11-15,0.0000,200000.00,0.00,0.00,0.00,0.00,admin25+,3,PENDIENTE,0.00,,0
1073,90040,,2025-09-30,307,7,PLANCAP,2025-12-15,0.0000,799914.10,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
1074,90040,,2025-09-30,308,8,PLANINT,2025-12-15,0.0000,25258.61,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
1075,90040,,2025-09-30,309,9,PLANSEG,2025-12-15,0.0000,200000.00,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
1076,90040,,2025-09-30,310,10,PLANCAP,2026-01-15,0.0000,808246.54,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
1077,90040,,2025-09-30,311,11,PLANINT,2026-01-15,0.0000,16926.17,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
1078,90040,,2025-09-30,312,12,PLANSEG,2026-01-15,0.0000,200000.00,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
1079,90040,,2025-09-30,313,13,PLANCAP,2026-02-15,0.0000,816665.76,0.00,0.00,0.00,0.00,admin25+,6,PENDIENTE,0.00,,0
1080,90040,,2025-09-30,314,14,PLANINT,2026-02-15,0.0000,8506.95,0.00,0.00,0.00,0.00,admin25+,6,PENDIENTE,0.00,,0
1081,90040,,2025-09-30,315,15,PLANSEG,2026-02-15,0.0000,200000.00,0.00,0.00,0.00,0.00,admin25+,6,PENDIENTE,0.00,,0
1066,90040,2025-09-15,2025-09-30,300,54,PLANCAP,2025-09-15,0.0000,1000000.00,1000000.00,0.00,0.00,0.00,sistema,1,PAGADA,0.00,,0
1082,90040,,2025-09-15,10,1,CAUSAC,2025-09-15,12.5000,1388.89,0.00,1388.89,0.00,0.00,sistema,,TRANSACCION,0.00,,0
1083,90022,2025-09-13,2025-09-30,1,0,DES,2027-09-13,15.0000,1340010.00,0.00,0.00,0.00,0.00,admin25+,0,TRANSACCION ,0.00,,0
1085,90022,,2025-09-30,301,1,PLANCAP,2025-10-13,0.0000,40518.32,0.00,0.00,0.00,0.00,admin25+,2,PENDIENTE,0.00,,0
1086,90022,,2025-09-30,302,2,PLANINT,2025-10-13,0.0000,13400.10,0.00,0.00,0.00,0.00,admin25+,2,PENDIENTE,0.00,,0
1087,90022,,2025-09-30,303,3,PLANSEG,2025-10-13,0.0000,53600.00,0.00,0.00,0.00,0.00,admin25+,2,PENDIENTE,0.00,,0
1088,90022,,2025-09-30,304,4,PLANCAP,2025-11-13,0.0000,41024.80,0.00,0.00,0.00,0.00,admin25+,3,PENDIENTE,0.00,,0
1089,90022,,2025-09-30,305,5,PLANINT,2025-11-13,0.0000,12893.62,0.00,0.00,0.00,0.00,admin25+,3,PENDIENTE,0.00,,0
1090,90022,,2025-09-30,306,6,PLANSEG,2025-11-13,0.0000,53600.00,0.00,0.00,0.00,0.00,admin25+,3,PENDIENTE,0.00,,0
1091,90022,,2025-09-30,307,7,PLANCAP,2025-12-13,0.0000,41537.61,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
1092,90022,,2025-09-30,308,8,PLANINT,2025-12-13,0.0000,12380.81,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
1093,90022,,2025-09-30,309,9,PLANSEG,2025-12-13,0.0000,53600.00,0.00,0.00,0.00,0.00,admin25+,4,PENDIENTE,0.00,,0
1094,90022,,2025-09-30,310,10,PLANCAP,2026-01-13,0.0000,42056.83,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
1095,90022,,2025-09-30,311,11,PLANINT,2026-01-13,0.0000,11861.59,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
1096,90022,,2025-09-30,312,12,PLANSEG,2026-01-13,0.0000,53600.00,0.00,0.00,0.00,0.00,admin25+,5,PENDIENTE,0.00,,0
1097,90022,,2025-09-30,313,13,PLANCAP,2026-02-13,0.0000,42582.54,0.00,0.00,0.00,0.00,admin25+,6,PENDIENTE,0.00,,0
1098,90022,,2025-09-30,314,14,PLANINT,2026-02-13,0.0000,11335.88,0.00,0.00,0.00,0.00,admin25+,6,PENDIENTE,0.00,,0
1099,90022,,2025-09-30,315,15,PLANSEG,2026-02-13,0.0000,53600.00,0.00,0.00,0.00,0.00,admin25+,6,PENDIENTE,0.00,,0
1100,90022,,2025-09-30,316,16,PLANCAP,2026-03-13,0.0000,43114.82,0.00,0.00,0.00,0.00,admin25+,7,PENDIENTE,0.00,,0
